Volatility 3 Framework 2.28.0

NetNS	Process Name	PID	TID	FD	Sock Offset	Family	Type	Proto	Source Addr	Source Port	Destination Addr	Destination Port	State	Filter
4026531840	gmain	640	644	5	0x9422705eaec0	AF_UNIX	STREAM	-	/run/irqbalance/irqbalance640.sock	15040	-	-	LISTEN	-
4026531840	networkd-dispat	641	641	1	0x94227062dd80	AF_UNIX	STREAM	-	-	19075	/run/systemd/journal/stdout	19078	ESTABLISHED	-
4026531840	networkd-dispat	641	641	2	0x94227062dd80	AF_UNIX	STREAM	-	-	19075	/run/systemd/journal/stdout	19078	ESTABLISHED	-
4026531840	networkd-dispat	641	641	3	0x9422705ed500	AF_UNIX	STREAM	-	-	15130	/run/dbus/system_bus_socket	22401	ESTABLISHED	-
4026531840	networkd-dispat	641	641	5	0x9422705e8880	AF_UNIX	STREAM	-	-	15132	-	15133	ESTABLISHED	-
4026531840	networkd-dispat	641	641	6	0x9422705ef700	AF_UNIX	STREAM	-	-	15133	-	15132	ESTABLISHED	-
4026531840	polkitd	642	642	6	0x942246b62640	AF_UNIX	STREAM	-	-	22294	/run/dbus/system_bus_socket	22313	ESTABLISHED	-
4026531840	gmain	642	649	6	0x942246b62640	AF_UNIX	STREAM	-	-	22294	/run/dbus/system_bus_socket	22313	ESTABLISHED	-
4026531840	gdbus	642	659	6	0x942246b62640	AF_UNIX	STREAM	-	-	22294	/run/dbus/system_bus_socket	22313	ESTABLISHED	-
4026531840	rsyslogd	643	643	3	0x94226ee6bfc0	AF_UNIX	DGRAM	-	/run/systemd/journal/syslog	19838	-	-	UNCONNECTED	-
4026531840	rsyslogd	643	643	6	0x9422705ed0c0	AF_UNIX	DGRAM	-	-	15066	/run/systemd/journal/dev-log	19847	UNCONNECTED	-
4026531840	in:imuxsock	643	660	3	0x94226ee6bfc0	AF_UNIX	DGRAM	-	/run/systemd/journal/syslog	19838	-	-	UNCONNECTED	-
4026531840	in:imuxsock	643	660	6	0x9422705ed0c0	AF_UNIX	DGRAM	-	-	15066	/run/systemd/journal/dev-log	19847	UNCONNECTED	-
